,value
2017-08-22 00:00:00+00:00,113766970.08
2017-08-23 00:00:00+00:00,114467778.4
2017-08-24 00:00:00+00:00,113891931.04
2017-08-25 00:00:00+00:00,116467243.35000001
2017-08-28 00:00:00+00:00,117767611.26000002
2017-08-29 00:00:00+00:00,117882203.72000001
2017-08-30 00:00:00+00:00,117413319.4
2017-08-31 00:00:00+00:00,116827827.45
2017-09-01 00:00:00+00:00,116633314.95
2017-09-04 00:00:00+00:00,116649253.67
2017-09-05 00:00:00+00:00,117074059.93
2017-09-06 00:00:00+00:00,116403054.87
2017-09-07 00:00:00+00:00,115438002.21000001
2017-09-08 00:00:00+00:00,115217559.87000002
2017-09-11 00:00:00+00:00,114705516.61000001
2017-09-12 00:00:00+00:00,115468408.22000001
2017-09-13 00:00:00+00:00,115259549.36000001
2017-09-14 00:00:00+00:00,114623371.59000002
2017-09-15 00:00:00+00:00,114429487.18
2017-09-18 00:00:00+00:00,114665330.17000002
2017-09-19 00:00:00+00:00,114515793.62000002
2017-09-20 00:00:00+00:00,114181684.52000001
2017-09-21 00:00:00+00:00,114719289.63000001
2017-09-22 00:00:00+00:00,114869321.77000001
2017-09-25 00:00:00+00:00,114937733.67000002
2017-09-26 00:00:00+00:00,114889286.69000001
2017-09-27 00:00:00+00:00,114104330.89000002
2017-09-28 00:00:00+00:00,114092150.49
2017-09-29 00:00:00+00:00,114565592.47
2017-10-09 00:00:00+00:00,115412215.70000002
2017-10-10 00:00:00+00:00,115560641.09
2017-10-11 00:00:00+00:00,116074352.91000001
2017-10-12 00:00:00+00:00,116538432.62
2017-10-13 00:00:00+00:00,116325110.12
2017-10-16 00:00:00+00:00,116893694.95
2017-10-17 00:00:00+00:00,116760442.75
2017-10-18 00:00:00+00:00,118023936.48000002
2017-10-19 00:00:00+00:00,118153436.89000002
2017-10-20 00:00:00+00:00,117365013.81000002
2017-10-23 00:00:00+00:00,117224681.63
2017-10-24 00:00:00+00:00,118051225.63
2017-10-25 00:00:00+00:00,117986466.73000002
2017-10-26 00:00:00+00:00,118796626.82000001
2017-10-27 00:00:00+00:00,120649588.64
2017-10-30 00:00:00+00:00,120428162.32000001
2017-10-31 00:00:00+00:00,119768150.14
2017-11-01 00:00:00+00:00,119583373.86000001
2017-11-02 00:00:00+00:00,119784677.71000001
2017-11-03 00:00:00+00:00,120057638.25000001
2017-11-06 00:00:00+00:00,119699848.2
2017-11-07 00:00:00+00:00,120974379.56000002
2017-11-08 00:00:00+00:00,120888651.18
2017-11-09 00:00:00+00:00,121446182.33000001
2017-11-10 00:00:00+00:00,122706060.78
2017-11-13 00:00:00+00:00,123185010.67
2017-11-14 00:00:00+00:00,122666643.47
2017-11-15 00:00:00+00:00,122179170.37
2017-11-16 00:00:00+00:00,123437750.94000001
2017-11-17 00:00:00+00:00,125983902.35
2017-11-20 00:00:00+00:00,126084806.39000002
2017-11-21 00:00:00+00:00,128057494.59000002
2017-11-22 00:00:00+00:00,129136726.23
2017-11-23 00:00:00+00:00,126065844.55000001
2017-11-24 00:00:00+00:00,125899004.96
2017-11-27 00:00:00+00:00,125061657.15
2017-11-28 00:00:00+00:00,124195891.91
2017-11-29 00:00:00+00:00,124031876.9
2017-11-30 00:00:00+00:00,122752663.44000001
2017-12-01 00:00:00+00:00,121840933.81
2017-12-04 00:00:00+00:00,122663195.05
2017-12-05 00:00:00+00:00,124768591.26
2017-12-06 00:00:00+00:00,123279017.95
2017-12-07 00:00:00+00:00,122128167.4
2017-12-08 00:00:00+00:00,122833756.34000002
2017-12-11 00:00:00+00:00,124131954.39
2017-12-12 00:00:00+00:00,122035129.13000001
2017-12-13 00:00:00+00:00,123008808.55000001
2017-12-14 00:00:00+00:00,122028464.18
2017-12-15 00:00:00+00:00,120749139.68
2017-12-18 00:00:00+00:00,121129758.51
2017-12-19 00:00:00+00:00,123012571.62000002
2017-12-20 00:00:00+00:00,123295650.91000001
2017-12-21 00:00:00+00:00,123968829.46000001
2017-12-22 00:00:00+00:00,123343931.62
2017-12-25 00:00:00+00:00,123314972.25000001
2017-12-26 00:00:00+00:00,123924704.79
2017-12-27 00:00:00+00:00,121582439.09000002
2017-12-28 00:00:00+00:00,122413728.14000002
2017-12-29 00:00:00+00:00,122472961.93
2018-01-02 00:00:00+00:00,124540833.01
2018-01-03 00:00:00+00:00,124734228.83000001
2018-01-04 00:00:00+00:00,125000375.56000002
2018-01-05 00:00:00+00:00,125551679.02000001
2018-01-08 00:00:00+00:00,126211139.77000001
2018-01-09 00:00:00+00:00,127134024.24
2018-01-10 00:00:00+00:00,128257814.23
2018-01-11 00:00:00+00:00,128321274.85000001
2018-01-12 00:00:00+00:00,129243896.85000001
2018-01-15 00:00:00+00:00,130537603.55
2018-01-16 00:00:00+00:00,131182176.43
2018-01-17 00:00:00+00:00,131709806.89
2018-01-18 00:00:00+00:00,133010165.77
2018-01-19 00:00:00+00:00,133492669.14
2018-01-22 00:00:00+00:00,134028045.41000001
2018-01-23 00:00:00+00:00,136005067.22
2018-01-24 00:00:00+00:00,136168985.09000003
2018-01-25 00:00:00+00:00,135189547.53
2018-01-26 00:00:00+00:00,135895530.5
2018-01-29 00:00:00+00:00,133665098.86000001
2018-01-30 00:00:00+00:00,131884193.2
2018-01-31 00:00:00+00:00,133499430.04
2018-02-01 00:00:00+00:00,134544490.0
2018-02-02 00:00:00+00:00,134904899.48000002
2018-02-05 00:00:00+00:00,136262710.11
2018-02-06 00:00:00+00:00,133527850.71000001
2018-02-07 00:00:00+00:00,129763452.66
2018-02-08 00:00:00+00:00,126185737.49000001
2018-02-09 00:00:00+00:00,120387960.95000002
2018-02-12 00:00:00+00:00,120181329.00000001
2018-02-13 00:00:00+00:00,122216464.99000001
2018-02-14 00:00:00+00:00,123033501.57000001
2018-02-22 00:00:00+00:00,125607734.08000001
2018-02-23 00:00:00+00:00,126691201.98
2018-02-26 00:00:00+00:00,127402918.38000001
2018-02-27 00:00:00+00:00,125402726.18
2018-02-28 00:00:00+00:00,123327947.78
2018-03-01 00:00:00+00:00,123868990.58000001
2018-03-02 00:00:00+00:00,122707312.87
2018-03-05 00:00:00+00:00,122699208.29
2018-03-06 00:00:00+00:00,123918487.21000001
2018-03-07 00:00:00+00:00,123304892.51
2018-03-08 00:00:00+00:00,124166026.8
2018-03-09 00:00:00+00:00,124591896.18
2018-03-12 00:00:00+00:00,124651199.16
2018-03-13 00:00:00+00:00,123528765.93
2018-03-14 00:00:00+00:00,123012566.83000001
2018-03-15 00:00:00+00:00,124025453.10000001
2018-03-16 00:00:00+00:00,122986567.77000001
2018-03-19 00:00:00+00:00,124122806.24000001
2018-03-20 00:00:00+00:00,124428840.04
2018-03-21 00:00:00+00:00,123991365.85
2018-03-22 00:00:00+00:00,122812813.66
2018-03-23 00:00:00+00:00,119591034.25
2018-03-26 00:00:00+00:00,117337363.66000001
2018-03-27 00:00:00+00:00,117710909.83999999
2018-03-28 00:00:00+00:00,115450826.84
2018-03-29 00:00:00+00:00,117334276.02
2018-03-30 00:00:00+00:00,116621493.97
2018-04-02 00:00:00+00:00,116159778.39
2018-04-03 00:00:00+00:00,115555668.79
2018-04-04 00:00:00+00:00,115773771.72
2018-04-09 00:00:00+00:00,116346249.02000001
2018-04-10 00:00:00+00:00,119133987.78
2018-04-11 00:00:00+00:00,119328354.89
2018-04-12 00:00:00+00:00,117801537.21000001
2018-04-13 00:00:00+00:00,116803226.84
2018-04-16 00:00:00+00:00,114160218.03
2018-04-17 00:00:00+00:00,112918003.03
2018-04-18 00:00:00+00:00,113692158.53
2018-04-19 00:00:00+00:00,114924930.61
2018-04-20 00:00:00+00:00,113417966.71000001
2018-04-23 00:00:00+00:00,114169338.14
2018-04-24 00:00:00+00:00,116650971.36
2018-04-25 00:00:00+00:00,115799717.58999999
2018-04-26 00:00:00+00:00,114216555.89
2018-04-27 00:00:00+00:00,113681988.05000001
2018-05-02 00:00:00+00:00,113647044.28
2018-05-03 00:00:00+00:00,114128738.71000001
2018-05-04 00:00:00+00:00,113373891.83
2018-05-07 00:00:00+00:00,114979665.06
2018-05-08 00:00:00+00:00,116651816.42999999
2018-05-09 00:00:00+00:00,116410213.35000001
2018-05-10 00:00:00+00:00,116930967.86
2018-05-11 00:00:00+00:00,116730249.41999999
2018-05-14 00:00:00+00:00,117964617.7
2018-05-15 00:00:00+00:00,117848640.01
2018-05-16 00:00:00+00:00,116389875.56
2018-05-17 00:00:00+00:00,115708499.42
2018-05-18 00:00:00+00:00,117407344.37
2018-05-21 00:00:00+00:00,117633181.96000001
2018-05-22 00:00:00+00:00,116870240.17999999
2018-05-23 00:00:00+00:00,114972240.38
2018-05-24 00:00:00+00:00,114200461.16
2018-05-25 00:00:00+00:00,114140291.44
2018-05-28 00:00:00+00:00,114639465.88
2018-05-29 00:00:00+00:00,114219457.64999999
2018-05-30 00:00:00+00:00,111753756.69999999
2018-05-31 00:00:00+00:00,113999533.00999999
2018-06-01 00:00:00+00:00,113523551.21
2018-06-04 00:00:00+00:00,115417767.77
2018-06-05 00:00:00+00:00,116031949.02
2018-06-06 00:00:00+00:00,115398443.0
2018-06-07 00:00:00+00:00,115813792.72999999
2018-06-08 00:00:00+00:00,114124050.75
2018-06-11 00:00:00+00:00,114202420.00999999
2018-06-12 00:00:00+00:00,115372481.33
2018-06-13 00:00:00+00:00,114682462.67999999
2018-06-14 00:00:00+00:00,114685052.50999999
2018-06-15 00:00:00+00:00,114744861.66
2018-06-19 00:00:00+00:00,112011807.60999998
2018-06-20 00:00:00+00:00,111969490.56999998
2018-06-21 00:00:00+00:00,111100319.01999998
2018-06-22 00:00:00+00:00,111292495.67999998
2018-06-25 00:00:00+00:00,109257224.94999999
2018-06-26 00:00:00+00:00,107966690.94999999
2018-06-27 00:00:00+00:00,105633717.60999998
2018-06-28 00:00:00+00:00,104519860.85999998
2018-06-29 00:00:00+00:00,106888888.1
2018-07-02 00:00:00+00:00,102931117.39999998
2018-07-03 00:00:00+00:00,103042164.45999998
2018-07-04 00:00:00+00:00,102155510.47999997
2018-07-05 00:00:00+00:00,102426270.05999999
2018-07-06 00:00:00+00:00,103579582.10999998
2018-07-09 00:00:00+00:00,106548341.65999998
2018-07-10 00:00:00+00:00,106559784.79999998
2018-07-11 00:00:00+00:00,104909234.95999998
2018-07-12 00:00:00+00:00,106953548.64999998
2018-07-13 00:00:00+00:00,107124585.71999997
2018-07-16 00:00:00+00:00,106122413.48999998
2018-07-17 00:00:00+00:00,105468570.18999997
2018-07-18 00:00:00+00:00,105048310.78999999
2018-07-19 00:00:00+00:00,105247923.97999997
2018-07-20 00:00:00+00:00,108180873.02999997
2018-07-23 00:00:00+00:00,109614922.91999999
2018-07-24 00:00:00+00:00,111209681.77999997
2018-07-25 00:00:00+00:00,111214185.18999998
2018-07-26 00:00:00+00:00,109796007.69999997
2018-07-27 00:00:00+00:00,109589333.37999998
2018-07-30 00:00:00+00:00,110274280.88999999
2018-07-31 00:00:00+00:00,110439387.67999999
2018-08-01 00:00:00+00:00,108058371.49999999
2018-08-02 00:00:00+00:00,105892274.95999998
2018-08-03 00:00:00+00:00,104729477.79999998
2018-08-06 00:00:00+00:00,104427522.83999999
2018-08-07 00:00:00+00:00,107605283.77999999
2018-08-08 00:00:00+00:00,106230839.68999998
2018-08-09 00:00:00+00:00,108612225.62999998
2018-08-10 00:00:00+00:00,108546461.35999998
2018-08-13 00:00:00+00:00,107486414.54999998
2018-08-14 00:00:00+00:00,107082666.18999997
2018-08-15 00:00:00+00:00,104460778.70999998
2018-08-16 00:00:00+00:00,104300530.97999997
2018-08-17 00:00:00+00:00,102972457.03999999
2018-08-20 00:00:00+00:00,104472151.88
2018-08-21 00:00:00+00:00,106347487.67999998
2018-08-22 00:00:00+00:00,106250924.14999998
2018-08-23 00:00:00+00:00,106724151.90999998
2018-08-24 00:00:00+00:00,107234388.48999998
2018-08-27 00:00:00+00:00,109344984.79999998
2018-08-28 00:00:00+00:00,108858872.39999999
2018-08-29 00:00:00+00:00,108526441.74
2018-08-30 00:00:00+00:00,107474284.39999999
2018-08-31 00:00:00+00:00,107269611.56999998
2018-09-03 00:00:00+00:00,106896877.20999998
2018-09-04 00:00:00+00:00,108394815.09999998
2018-09-05 00:00:00+00:00,105828415.71999998
2018-09-06 00:00:00+00:00,104845281.39999999
2018-09-07 00:00:00+00:00,105242346.02999997
2018-09-10 00:00:00+00:00,104186031.35999997
2018-09-11 00:00:00+00:00,103553112.79999997
2018-09-12 00:00:00+00:00,102821456.05999997
2018-09-13 00:00:00+00:00,104235180.77999999
2018-09-14 00:00:00+00:00,104671461.31999998
2018-09-17 00:00:00+00:00,103569339.37999998
2018-09-18 00:00:00+00:00,106111465.76999998
2018-09-19 00:00:00+00:00,107333747.82999998
2018-09-20 00:00:00+00:00,107348510.78999998
2018-09-21 00:00:00+00:00,111056869.94999999
2018-09-25 00:00:00+00:00,109906533.55999997
2018-09-26 00:00:00+00:00,111416542.24999997
2018-09-27 00:00:00+00:00,111100693.91999997
2018-09-28 00:00:00+00:00,112447526.95999998
2018-10-08 00:00:00+00:00,107275393.44999999
2018-10-09 00:00:00+00:00,107484465.90999998
2018-10-10 00:00:00+00:00,107586848.84999998
2018-10-11 00:00:00+00:00,103118571.51999998
2018-10-12 00:00:00+00:00,105432764.84999998
2018-10-15 00:00:00+00:00,104067312.37999998
2018-10-16 00:00:00+00:00,104197267.00999998
2018-10-17 00:00:00+00:00,104789147.82999998
2018-10-18 00:00:00+00:00,102193761.14999998
2018-10-19 00:00:00+00:00,105526931.46999997
2018-10-22 00:00:00+00:00,109575654.09999996
2018-10-23 00:00:00+00:00,106323552.81999998
2018-10-24 00:00:00+00:00,106870276.96999997
2018-10-25 00:00:00+00:00,107197885.12999998
2018-10-26 00:00:00+00:00,106499091.51999998
2018-10-29 00:00:00+00:00,103074678.13999999
2018-10-30 00:00:00+00:00,104198479.99999997
2018-10-31 00:00:00+00:00,105729505.47999997
2018-11-01 00:00:00+00:00,106120030.89999998
2018-11-02 00:00:00+00:00,109684920.77999997
2018-11-05 00:00:00+00:00,108339029.11999997
2018-11-06 00:00:00+00:00,107824870.19999997
2018-11-07 00:00:00+00:00,107076654.58999999
2018-11-08 00:00:00+00:00,107234688.17999998
2018-11-09 00:00:00+00:00,105000380.66999999
2018-11-12 00:00:00+00:00,105464017.57999997
2018-11-13 00:00:00+00:00,106241372.07999998
2018-11-14 00:00:00+00:00,104817876.59999998
2018-11-15 00:00:00+00:00,106076154.44999997
2018-11-16 00:00:00+00:00,106136027.65999998
2018-11-19 00:00:00+00:00,107457311.99999999
2018-11-20 00:00:00+00:00,105504119.05999999
2018-11-21 00:00:00+00:00,105697487.87999997
2018-11-22 00:00:00+00:00,105109585.27999999
2018-11-23 00:00:00+00:00,103451955.03999998
2018-11-26 00:00:00+00:00,103568022.95999996
2018-11-27 00:00:00+00:00,103239990.85999998
2018-11-28 00:00:00+00:00,104397595.69999997
2018-11-29 00:00:00+00:00,103566049.50999998
2018-11-30 00:00:00+00:00,104695962.02999999
2018-12-03 00:00:00+00:00,107285056.66999999
2018-12-04 00:00:00+00:00,107633638.88999997
2018-12-05 00:00:00+00:00,107015062.80999997
2018-12-06 00:00:00+00:00,104974688.76999998
2018-12-07 00:00:00+00:00,104811890.55999999
2018-12-10 00:00:00+00:00,103857863.14999998
2018-12-11 00:00:00+00:00,104158696.73999996
2018-12-12 00:00:00+00:00,104492661.06999996
2018-12-13 00:00:00+00:00,105984508.74999997
2018-12-14 00:00:00+00:00,104495558.96999997
2018-12-17 00:00:00+00:00,104432825.73999998
2018-12-18 00:00:00+00:00,103220888.31999996
2018-12-19 00:00:00+00:00,102002173.47999997
2018-12-20 00:00:00+00:00,100511657.59999998
2018-12-21 00:00:00+00:00,99273235.92999998
2018-12-24 00:00:00+00:00,99406136.32999998
2018-12-25 00:00:00+00:00,98893951.29999997
2018-12-26 00:00:00+00:00,98215001.63999997
2018-12-27 00:00:00+00:00,97977993.42999998
2018-12-28 00:00:00+00:00,98710706.13999999
2019-01-02 00:00:00+00:00,97405778.02999999
2019-01-03 00:00:00+00:00,97683729.88999997
2019-01-04 00:00:00+00:00,99637673.60999998
2019-01-07 00:00:00+00:00,99623619.32999997
2019-01-08 00:00:00+00:00,99229986.86999997
2019-01-09 00:00:00+00:00,100415372.81999998
2019-01-10 00:00:00+00:00,100377951.20999998
2019-01-11 00:00:00+00:00,101352284.11999997
2019-01-14 00:00:00+00:00,100346858.76999998
2019-01-15 00:00:00+00:00,102378944.78999998
2019-01-16 00:00:00+00:00,102501574.44999997
2019-01-17 00:00:00+00:00,102076840.16999999
2019-01-18 00:00:00+00:00,104056820.41999999
2019-01-21 00:00:00+00:00,104707711.19999997
2019-01-22 00:00:00+00:00,103362869.42999998
2019-01-23 00:00:00+00:00,103182916.27999997
2019-01-24 00:00:00+00:00,103807521.51999998
2019-01-25 00:00:00+00:00,105101894.12999997
2019-01-28 00:00:00+00:00,104903276.04999998
2019-01-29 00:00:00+00:00,105715243.83999997
2019-01-30 00:00:00+00:00,105031835.64999998
2019-01-31 00:00:00+00:00,106902006.59999996
2019-02-01 00:00:00+00:00,107597983.26999997
2019-02-11 00:00:00+00:00,108794966.49999997
2019-02-12 00:00:00+00:00,109040856.96999997
2019-02-13 00:00:00+00:00,111081550.46999997
2019-02-14 00:00:00+00:00,110895991.92999996
2019-02-15 00:00:00+00:00,108363521.79999998
2019-02-18 00:00:00+00:00,111177485.63999997
2019-02-19 00:00:00+00:00,111013984.04999997
2019-02-20 00:00:00+00:00,111406948.53999998
2019-02-21 00:00:00+00:00,110936134.22999997
2019-02-22 00:00:00+00:00,112909336.79999997
2019-02-25 00:00:00+00:00,119995165.61999997
2019-02-26 00:00:00+00:00,117679873.74999997
2019-02-27 00:00:00+00:00,118386815.26999998
2019-02-28 00:00:00+00:00,118112004.80999997
2019-03-01 00:00:00+00:00,121360269.05999997
2019-03-04 00:00:00+00:00,121925292.41999997
2019-03-05 00:00:00+00:00,121765273.04999998
2019-03-06 00:00:00+00:00,122256495.52999999
2019-03-07 00:00:00+00:00,120080236.29999998
2019-03-08 00:00:00+00:00,115599373.69999997
2019-03-11 00:00:00+00:00,116588695.05999999
2019-03-12 00:00:00+00:00,117070089.91999997
2019-03-13 00:00:00+00:00,117250163.27999997
2019-03-14 00:00:00+00:00,117471876.95999996
2019-03-15 00:00:00+00:00,118619934.33999997
2019-03-18 00:00:00+00:00,121605001.49999999
2019-03-19 00:00:00+00:00,120818494.87999998
2019-03-20 00:00:00+00:00,121077639.48999998
2019-03-21 00:00:00+00:00,120649665.52999999
2019-03-22 00:00:00+00:00,120323286.83999997
2019-03-25 00:00:00+00:00,117000517.05999999
2019-03-26 00:00:00+00:00,116482953.75999998
2019-03-27 00:00:00+00:00,118007475.38999997
2019-03-28 00:00:00+00:00,117563506.81999998
2019-03-29 00:00:00+00:00,122008482.32999997
2019-04-01 00:00:00+00:00,124334719.35999997
2019-04-02 00:00:00+00:00,124159123.43999998
2019-04-03 00:00:00+00:00,125511969.81999998
2019-04-04 00:00:00+00:00,126886377.67999998
2019-04-08 00:00:00+00:00,127395089.35999997
2019-04-09 00:00:00+00:00,127249909.01999997
2019-04-10 00:00:00+00:00,127741879.78999998
2019-04-11 00:00:00+00:00,125568885.34999998
2019-04-12 00:00:00+00:00,125229510.90999998
2019-04-15 00:00:00+00:00,125418503.70999998
2019-04-16 00:00:00+00:00,129625293.28999996
2019-04-17 00:00:00+00:00,129384907.38999997
2019-04-18 00:00:00+00:00,128849089.16999997
2019-04-19 00:00:00+00:00,130457481.36999999
2019-04-22 00:00:00+00:00,127372425.92999999
2019-04-23 00:00:00+00:00,127730960.04999997
2019-04-24 00:00:00+00:00,127559516.44999997
2019-04-25 00:00:00+00:00,125550354.97999997
2019-04-26 00:00:00+00:00,124043531.03999998
2019-04-29 00:00:00+00:00,126039577.45999998
2019-04-30 00:00:00+00:00,126290073.98999998
2019-05-06 00:00:00+00:00,120277342.24999999
2019-05-07 00:00:00+00:00,120329574.72999997
2019-05-08 00:00:00+00:00,118270774.03999998
2019-05-09 00:00:00+00:00,115720779.25999998
2019-05-10 00:00:00+00:00,119793714.12999998
2019-05-13 00:00:00+00:00,117536065.96999998
2019-05-14 00:00:00+00:00,116833745.78999998
2019-05-15 00:00:00+00:00,119355776.20999998
2019-05-16 00:00:00+00:00,119693190.06999998
2019-05-17 00:00:00+00:00,117283054.06999998
2019-05-20 00:00:00+00:00,116434626.95999998
