,index_code,code,date,free_shares,close,total_shares,free_shares_pct,revised_free_shares_pct,revised_free_shares_value,weight
53,000300.SH,600018.SH,20190603,321248.3606,7.46,2317367.465,0.138626422,0.14,2420258.58,0.1944896
54,000300.SH,600489.SH,20190603,171397.1769,8.35,345113.7189,0.496639709,0.5,1440849.776,0.1157853
55,000300.SH,600588.SH,20190603,118382.0772,22.84,248613.4575,0.476169224,0.5,2839165.685,0.2281525
56,000300.SH,300024.SZ,20190603,111936.2174,15.28,156023.9617,0.717429657,0.8,1907236.908,0.1532637
57,000300.SH,600926.SH,20190603,190440.1201,8.2,513020.0432,0.371213801,0.4,1682705.742,0.1352206
58,000300.SH,601225.SH,20190603,368617.48,8.64,1000000,0.36861748,0.4,3456000,0.2777207
59,000300.SH,600332.SH,20190603,48721.2614,38.39,162579.0949,0.299677283,0.3,1872423.436,0.1504661
60,000300.SH,002236.SZ,20190603,152253.2604,12.67,299757.773,0.507920975,0.6,2278758.59,0.1831188
61,000300.SH,601088.SH,20190603,267832.8759,18.56,1988962.046,0.134659621,0.14,5168118.979,0.4153049
62,000300.SH,600196.SH,20190603,97242.6074,24.66,256289.8545,0.379424334,0.4,2528043.125,0.203151
63,000300.SH,000709.SZ,20190603,402068.5877,3,1061860.785,0.378645293,0.4,1274232.942,0.1023961
64,000300.SH,002673.SZ,20190603,166919.6636,9.79,350183.977,0.476662767,0.5,1714150.567,0.1377474
65,000300.SH,000413.SZ,20190603,393694.8643,4.93,573025.0118,0.687046562,0.7,1977509.316,0.1589107
66,000300.SH,601162.SH,20190603,51800,9.36,518000,0.1,0.1,484848,0.0389619
67,000300.SH,600660.SH,20190603,128812.9774,21.55,250861.7532,0.513481931,0.6,3243642.469,0.2606559
68,000300.SH,600016.SH,20190603,3418200.609,6.17,4378241.85,0.780724484,0.8,21611001.77,1.7366387
69,000300.SH,600339.SH,20190603,145770.9024,4.22,558314.7471,0.261090905,0.3,706826.4698,0.0567999
70,000300.SH,002032.SZ,20190603,14930.962,72.37,82124.396,0.181809094,0.2,1188668.508,0.0955202
71,000300.SH,601899.SH,20190603,1120437.266,3.34,2303121.889,0.486486308,0.5,3846213.555,0.3090779
72,000300.SH,000876.SZ,20190603,189834.392,20.1,421601.5009,0.450269725,0.5,4237095.084,0.3404888
73,000300.SH,002027.SZ,20190603,1023042.352,5.43,1467788.028,0.696995978,0.7,5579062.294,0.4483279
74,000300.SH,002310.SZ,20190603,119198.7539,5.94,268546.2004,0.443866842,0.5,797582.2152,0.0640929
75,000300.SH,600522.SH,20190603,229806.4638,8.92,306607.2521,0.749514117,0.8,2187949.351,0.1758214
76,000300.SH,601633.SH,20190603,91272.9,8.64,912726.9,0.10000023,0.11,867455.6458,0.0697079
77,000300.SH,601877.SH,20190603,86664.7933,23.63,215123.9916,0.402859731,0.5,2541689.961,0.2042477
78,000300.SH,601228.SH,20190603,144318,4.15,619318,0.233027298,0.3,771050.91,0.0619609
79,000300.SH,300003.SZ,20190603,106218.6212,22.42,178165.2921,0.59618021,0.6,2396679.509,0.1925948
80,000300.SH,300017.SZ,20190603,175390.5374,10.39,243281.8617,0.720935528,0.8,2022158.834,0.1624987
81,000300.SH,002415.SZ,20190603,324763.835,25.3,934846.5931,0.347397998,0.4,9460647.522,0.7602483
82,000300.SH,600027.SH,20190603,619497.6324,3.94,986297.6653,0.628104125,0.7,2720208.961,0.2185933
83,000300.SH,002065.SZ,20190603,179535.474,7.06,311548.2375,0.576268624,0.6,1319718.334,0.1060513
84,000300.SH,600406.SH,20190603,193866.5031,17.5,462211.5125,0.419432441,0.5,4044350.734,0.325
85,000300.SH,600372.SH,20190603,43067.1958,14.81,175942.757,0.244779589,0.3,781713.6694,0.0628177
86,000300.SH,600690.SH,20190603,351748.3579,16.05,636841.67,0.55233251,0.6,6132785.282,0.4928245
87,000300.SH,600208.SH,20190603,368896.8065,2.96,859934.3536,0.428982521,0.5,1272702.843,0.1022731
88,000300.SH,300072.SZ,20190603,112685.4394,7.47,235050.3951,0.4794097,0.5,877913.2257,0.0705482
89,000300.SH,600089.SH,20190603,301316.4097,7.16,371450.2789,0.811189079,1,2659583.997,0.2137215
90,000300.SH,600023.SH,20190603,358752.2987,4.67,1360068.999,0.263775072,0.3,1905456.667,0.1531206
91,000300.SH,600004.SH,20190603,101297.3731,15.75,206932.0514,0.489519977,0.5,1629589.905,0.1309522
92,000300.SH,600170.SH,20190603,496148.0229,3.72,890439.7728,0.557194364,0.6,1987461.573,0.1597104
93,000300.SH,002594.SZ,20190603,79156.8949,48.79,272814.2855,0.290149377,0.3,3993182.697,0.3208882
94,000300.SH,600900.SH,20190603,837777.0708,17.66,2200000,0.380807759,0.4,15540800,1.2488433
95,000300.SH,002179.SZ,20190603,47556.1343,31.82,102813.511,0.462547518,0.5,1635762.96,0.1314483
96,000300.SH,601238.SH,20190603,87342.6089,10.83,1023372.482,0.085347819,0.09,997481.1581,0.0801566
97,000300.SH,600028.SH,20190603,1284854.365,5.44,12107120.96,0.106123856,0.11,7244901.185,0.5821931
98,000300.SH,601018.SH,20190603,312018.7004,4.49,1317284.781,0.236865031,0.3,1774382.6,0.1425876
99,000300.SH,000408.SZ,20190603,44663.2951,7.14,199377.9522,0.22401321,0.3,427067.5736,0.0343187
100,000300.SH,600570.SH,20190603,63672.9538,61.91,80314.6734,0.792793535,0.8,3977825.144,0.3196541
101,000300.SH,601012.SH,20190603,237012.3554,23.15,362422.3899,0.6539672,0.7,5873054.828,0.4719529
102,000300.SH,600115.SH,20190603,427824.5682,6.09,1446758.568,0.295712483,0.3,2643227.904,0.2124072
103,000300.SH,002938.SZ,20190603,23114.3082,25.3,231143.0816,0.1,0.11,643271.1961,0.0516926
104,000300.SH,600104.SH,20190603,331198.2926,24.4,1168346.137,0.283476174,0.3,8552293.719,0.6872538
105,000300.SH,601989.SH,20190603,856107.5448,5.13,2287979.324,0.374176259,0.4,4694933.573,0.3772802
106,000300.SH,601377.SH,20190603,468407.6757,6.16,669667.1674,0.699463403,0.7,2887604.826,0.2320451
107,000300.SH,601117.SH,20190603,247517.9073,5.95,493300,0.50175939,0.6,1761081,0.1415187
108,000300.SH,300144.SZ,20190603,68612.2936,21.16,145260.78,0.472338739,0.5,1536859.052,0.1235005
109,000300.SH,000402.SZ,20190603,198844.0555,7.24,298892.9907,0.665268379,0.7,1514789.677,0.121727
110,000300.SH,600036.SH,20190603,1241481.205,34.4,2521984.56,0.492263602,0.5,43378134.43,3.4858239
111,000300.SH,002508.SZ,20190603,44169.8796,25.5,94902.405,0.465424239,0.5,1210005.664,0.0972349
112,000300.SH,002241.SZ,20190603,183903.3491,7.88,324510.3948,0.566710195,0.6,1534285.147,0.1232936
113,000300.SH,601006.SH,20190603,561497.8895,8.44,1486679.149,0.377685992,0.4,5019028.807,0.4033242
114,000300.SH,000538.SZ,20190603,31437.4826,78.72,104139.9718,0.301877195,0.4,3279159.432,0.26351
115,000300.SH,600498.SH,20190603,61963.8893,27.43,116870.0634,0.530194709,0.6,1923447.503,0.1545663
116,000300.SH,300142.SZ,20190603,110156.4859,24.8,153743.6984,0.716494315,0.8,3050274.976,0.2451171
117,000300.SH,600674.SH,20190603,143225.3454,9.09,440214.048,0.325353873,0.4,1600618.279,0.1286241
118,000300.SH,601838.SH,20190603,186663.4468,8.44,361225.1334,0.516750994,0.6,1829244.076,0.1469962
119,000300.SH,002456.SZ,20190603,183308.4632,8.2,271286.7125,0.675700116,0.7,1557185.73,0.1251339
120,000300.SH,601319.SH,20190603,101124,9.15,4422399.058,0.022866322,0.03,1213948.542,0.0975517
121,000300.SH,601881.SH,20190603,120260.3384,10.2,1013725.876,0.11863201,0.12,1240800.472,0.0997095
122,000300.SH,600031.SH,20190603,552443.9234,11.96,837509.2468,0.659627252,0.7,7011627.414,0.5634474
123,000300.SH,600398.SH,20190603,138066.3319,8.85,449279.6121,0.307306025,0.4,1590449.827,0.127807
124,000300.SH,601298.SH,20190603,45437.6,7.9,649110,0.069999846,0.07,358957.83,0.0288455
125,000300.SH,600362.SH,20190603,87022.4295,14.58,346272.9405,0.251311666,0.3,1514597.842,0.1217116
126,000300.SH,601555.SH,20190603,217674.697,9.96,300000,0.725582323,0.8,2390400,0.1920902
127,000300.SH,600048.SH,20190603,704856.678,12.18,1189502.91,0.592564064,0.6,8692887.265,0.6985518
128,000300.SH,601988.SH,20190603,2049395.674,3.7,29438779.12,0.069615512,0.07,7624643.793,0.6127088
129,000300.SH,002739.SZ,20190603,67939.4009,18.58,207842.8288,0.326878735,0.4,1544687.904,0.1241296
130,000300.SH,600352.SH,20190603,251735.633,16.52,325333.186,0.773777911,0.8,4299603.386,0.3455119
131,000300.SH,600482.SH,20190603,65511.2301,22.57,171626.5014,0.381708125,0.4,1549444.055,0.1245118
132,000300.SH,002230.SZ,20190603,145719.0025,29.16,209253.0492,0.696376961,0.7,4271273.24,0.3432353
133,000300.SH,000063.SZ,20190603,228675.6741,30.29,419267.1843,0.545417535,0.6,7619761.807,0.6123165
134,000300.SH,002202.SZ,20190603,237342.3307,11.4,422506.7647,0.561748002,0.6,2889946.271,0.2322332
135,000300.SH,601577.SH,20190603,34215.5376,9.25,342155.3754,0.1,0.11,348143.0945,0.0279764
136,000300.SH,601390.SH,20190603,703814.7153,6.43,2284430.154,0.308092026,0.4,5875554.357,0.4721537
137,000300.SH,600068.SH,20190603,265532.9173,6.15,460477.7412,0.576646586,0.6,1699162.865,0.136543
138,000300.SH,600100.SH,20190603,198275.5222,9.71,296389.8951,0.668968563,0.7,2014562.117,0.1618882
139,000300.SH,600415.SH,20190603,225756.8256,3.99,544321.4176,0.414749114,0.5,1085921.228,0.0872636
140,000300.SH,600893.SH,20190603,83682.3439,23,224984.445,0.371947242,0.4,2069856.894,0.1663316
141,000300.SH,002411.SZ,20190603,66653.9906,17.89,153228.3909,0.434997654,0.5,1370627.957,0.1101423
142,000300.SH,603156.SH,20190603,42927.3755,31.94,105457.8,0.407057377,0.5,1684161.066,0.1353375
143,000300.SH,601939.SH,20190603,890107.583,7.01,25001097.75,0.03560274,0.04,7010307.809,0.5633414
144,000300.SH,600390.SH,20190603,38070.8709,9.1,374838.7882,0.101565985,0.11,375213.627,0.0301518
145,000300.SH,601601.SH,20190603,270117.4829,34.71,906200,0.298077116,0.3,9436260.6,0.7582885
146,000300.SH,000157.SZ,20190603,449870.6571,5.3,782100.9445,0.575207919,0.6,2487081.004,0.1998594
147,000300.SH,600038.SH,20190603,23695.5932,40.07,58947.6716,0.401976746,0.5,1181016.601,0.0949053
148,000300.SH,600867.SH,20190603,120156.6873,14.6,203398.8517,0.590744177,0.6,1781773.941,0.1431816
149,000300.SH,000703.SZ,20190603,108015.0197,13.01,284172.5474,0.38010364,0.4,1478833.937,0.1188376
150,000300.SH,601398.SH,20190603,2156398.602,5.7,35640625.71,0.060503949,0.07,14220609.66,1.1427541
151,000300.SH,000776.SZ,20190603,273008.5293,12.93,762108.7664,0.358227777,0.4,3941626.54,0.3167452
152,000300.SH,600011.SH,20190603,387821.3333,6.59,1569809.336,0.24704996,0.3,3103513.057,0.2493952
153,000300.SH,300408.SZ,20190603,99250.1275,18.91,174316.3022,0.569368018,0.6,1977792.765,0.1589335
154,000300.SH,002311.SZ,20190603,64290.3146,30.48,158130.0934,0.406565969,0.5,2409902.623,0.1936574
155,000300.SH,002555.SZ,20190603,97603.8779,11.99,212487.0253,0.459340413,0.5,1273859.717,0.1023661
156,000300.SH,601828.SH,20190603,39578.8197,12.59,355000,0.111489633,0.12,536334,0.0430993
157,000300.SH,000858.SZ,20190603,166739.7055,101.46,388160.8005,0.429563483,0.5,19691397.41,1.5823812
158,000300.SH,600733.SH,20190603,39690,8.79,349365.9337,0.11360581,0.12,368511.1869,0.0296132
159,000300.SH,600271.SH,20190603,98151.8655,22.56,186251.4989,0.526985641,0.6,2521100.289,0.2025931
160,000300.SH,002624.SZ,20190603,45709.3914,24.8,131482.3097,0.347646702,0.4,1304304.512,0.1048126
161,000300.SH,600029.SH,20190603,298342.1335,7.31,1226717.229,0.243203671,0.3,2690190.882,0.2161811
162,000300.SH,000596.SZ,20190603,11219.5978,105.98,50360,0.222787883,0.3,1601145.84,0.1286665
163,000300.SH,000895.SZ,20190603,88201.7357,24.74,329955.8284,0.267313768,0.3,2448932.158,0.1967938
164,000300.SH,600219.SH,20190603,630354.1865,2.28,1195048.152,0.527471789,0.6,1634825.872,0.131373
165,000300.SH,601318.SH,20190603,986994.5396,79.25,1828024.141,0.539924237,0.6,86922547.9,6.9850097
166,000300.SH,603986.SH,20190603,15051.032,75.1,28489.4488,0.528301973,0.6,1283734.563,0.1031596
167,000300.SH,600837.SH,20190603,767571.0612,12.29,1150170,0.667354444,0.7,9894912.51,0.7951454
168,000300.SH,601997.SH,20190603,120763.0931,12.86,229859.19,0.525378572,0.6,1773593.51,0.1425242
169,000300.SH,000630.SZ,20190603,577979.4652,2.38,1052653.331,0.549069146,0.6,1503188.956,0.1207948
170,000300.SH,601998.SH,20190603,296623.5763,5.83,4893479.657,0.060616084,0.07,1997029.048,0.1604793
171,000300.SH,601992.SH,20190603,349368.4792,3.76,1067777.113,0.327192328,0.4,1605936.779,0.1290515
172,000300.SH,000166.SZ,20190603,850829.9957,4.73,2503994.456,0.339789089,0.4,4737557.511,0.3807054
173,000300.SH,600705.SH,20190603,476910.075,5.4,897632.5766,0.531297646,0.6,2908329.548,0.2337105
174,000300.SH,603858.SH,20190603,42618.5646,25.23,88634,0.480837654,0.5,1118117.91,0.0898508
175,000300.SH,002460.SZ,20190603,70790.7062,24.03,131508.3897,0.538298023,0.6,1896087.963,0.1523677
176,000300.SH,600346.SH,20190603,130842.7292,16.38,505278.9925,0.258951453,0.3,2482940.969,0.1995267
177,000300.SH,600760.SH,20190603,34296.2959,28.76,140038.9285,0.244905444,0.3,1208255.875,0.0970942
178,000300.SH,603259.SH,20190603,32139.2173,78.31,117006.2286,0.274679542,0.3,2748827.328,0.220893
179,000300.SH,601878.SH,20190603,120850.8241,8.82,333333.34,0.362552465,0.4,1176000.024,0.0945022
180,000300.SH,601668.SH,20190603,1751037.905,5.63,4198126.565,0.417099837,0.5,11817726.28,0.9496608
181,000300.SH,002294.SZ,20190603,33582.3168,22.21,104601.6,0.321049743,0.4,929280.6144,0.0746761
182,000300.SH,000768.SZ,20190603,119819.8328,15.4,276864.5071,0.432774262,0.5,2131856.705,0.1713139
183,000300.SH,600436.SH,20190603,25084.3648,107.6,60331.721,0.415774064,0.5,3245846.59,0.260833
184,000300.SH,601788.SH,20190603,172742.3756,10.26,461078.7639,0.374648301,0.4,1892267.247,0.1520607
185,000300.SH,600153.SH,20190603,153399.7154,8.63,283520.053,0.5410542,0.6,1468066.834,0.1179724
186,000300.SH,002153.SZ,20190603,30055.3994,32.98,106763.9624,0.281512588,0.3,1056322.644,0.084885
187,000300.SH,600111.SH,20190603,223013.6628,12.83,363306.6,0.613844237,0.7,3262856.575,0.2621999
188,000300.SH,000627.SZ,20190603,230335.8863,6.3,494062.9165,0.466207599,0.5,1556298.187,0.1250626
189,000300.SH,002773.SZ,20190603,18942.5106,48.1,67353.668,0.281239481,0.3,971913.4292,0.078102
190,000300.SH,002142.SZ,20190603,216890.13,22.77,520858.4755,0.416408948,0.5,5929973.744,0.4765268
191,000300.SH,600535.SH,20190603,78750.5633,18.08,151266.6229,0.520607665,0.6,1640940.325,0.1318643
192,000300.SH,601888.SH,20190603,91183.2854,76.62,195247.5544,0.467013713,0.5,7479933.809,0.6010801
193,000300.SH,600369.SH,20190603,269105.2837,4.67,564510.9124,0.476705193,0.5,1318132.98,0.1059239
194,000300.SH,000069.SZ,20190603,343657.0201,6.82,820408.1415,0.418885434,0.5,2797591.763,0.2248117
195,000300.SH,601360.SH,20190603,22913.7244,20.99,676405.5167,0.033875721,0.04,567910.0718,0.0456367
196,000300.SH,600109.SH,20190603,219472.8474,9.12,302435.931,0.725683773,0.8,2206572.553,0.177318
197,000300.SH,601166.SH,20190603,1496713.095,17.65,2077419.075,0.72046758,0.8,29333157.34,2.3571834
198,000300.SH,600998.SH,20190603,57758.1273,12.96,187766.3613,0.307606362,0.4,973380.817,0.0782199
199,000300.SH,601212.SH,20190603,87384.0798,4.29,721233.5491,0.1211592,0.13,402231.9503,0.032323
200,000300.SH,600085.SH,20190603,65216.1722,29.34,137147.0262,0.475520133,0.5,2011946.874,0.1616781
201,000300.SH,002625.SZ,20190603,34394.2631,8.95,215458.7862,0.159632678,0.2,385671.2273,0.0309922
202,000300.SH,000783.SZ,20190603,396181.3437,7.17,552954.5446,0.716480853,0.8,3171747.268,0.2548785
203,000300.SH,601808.SH,20190603,54962.07,9.22,477159.2,0.115186022,0.12,527928.9389,0.0424238
204,000300.SH,600383.SH,20190603,416280.5943,11.51,451458.3572,0.922079717,1,5196285.691,0.4175684
205,000300.SH,000728.SZ,20190603,184177.6838,9.21,336544.7047,0.54726068,0.6,1859746.038,0.1494473
206,000300.SH,600795.SH,20190603,1061168.827,2.52,1965039.785,0.540024093,0.6,2971140.154,0.2387579
207,000300.SH,601985.SH,20190603,460707.643,5.48,1556543,0.295981314,0.3,2558956.692,0.2056352
208,000300.SH,600606.SH,20190603,298061.343,6.64,1216815.439,0.244951973,0.3,2423896.353,0.1947819
209,000300.SH,600958.SH,20190603,413983.8118,10.18,699365.5803,0.591941931,0.6,4271724.964,0.3432716
210,000300.SH,300122.SZ,20190603,44838.8971,40.37,160000,0.280243107,0.3,1937760,0.1557165
211,000300.SH,601857.SH,20190603,1432463.538,7.13,18302097.78,0.078267724,0.08,10439516.57,0.8389092
212,000300.SH,600977.SH,20190603,56500,14.87,186700,0.302624531,0.4,1110491.6,0.089238
213,000300.SH,601766.SH,20190603,886346.3721,7.92,2869886.409,0.308843712,0.4,9091800.143,0.730608
214,000300.SH,601169.SH,20190603,1140679.379,5.83,2114298.427,0.539507273,0.6,7395815.898,0.5943204
215,000300.SH,300251.SZ,20190603,83762.5956,6.86,293360.8432,0.285527525,0.3,603736.6153,0.0485157
216,000300.SH,600309.SH,20190603,142375.642,38.29,313974.6626,0.453462202,0.5,6011044.915,0.4830416
217,000300.SH,600703.SH,20190603,216005.5695,10.78,407842.4928,0.529629877,0.6,2637925.243,0.2119811
218,000300.SH,000001.SZ,20190603,722055.496,11.9,1717041.137,0.42052312,0.5,10216394.76,0.8209794
219,000300.SH,002939.SZ,20190603,31034.0536,13.22,310340.5351,0.1,0.11,451297.2061,0.0362658
220,000300.SH,600297.SH,20190603,299640.9973,4.34,818362.475,0.366147039,0.4,1420677.257,0.1141642
221,000300.SH,601328.SH,20190603,2410217.019,5.99,7426272.665,0.324552723,0.4,17793349.3,1.4298559
222,000300.SH,600519.SH,20190603,44961.3757,892,125619.78,0.35791637,0.4,44821137.5,3.6017822
223,000300.SH,000629.SZ,20190603,354849.335,3.35,858974.6202,0.413108055,0.5,1438782.489,0.1156191
224,000300.SH,600233.SH,20190603,34267.9775,13.2,282846.0341,0.121154174,0.13,485363.7945,0.0390034
225,000300.SH,600547.SH,20190603,72034.8298,32.29,221400.8309,0.325359347,0.4,2859613.132,0.2297957
226,000300.SH,002466.SZ,20190603,66743.2207,27.09,114205.2851,0.584414466,0.6,1856292.704,0.1491698
227,000300.SH,002304.SZ,20190603,51426.0122,113.7,150698.8,0.34125031,0.4,6853781.424,0.5507631
228,000300.SH,601607.SH,20190603,98411.7181,18.43,284208.9322,0.346265395,0.4,2095188.248,0.1683672
229,000300.SH,000425.SZ,20190603,401192.4097,4.27,783366.843,0.512138615,0.6,2006985.852,0.1612794
230,000300.SH,601216.SH,20190603,303721.099,3.24,843801.739,0.359943675,0.4,1093567.054,0.087878
231,000300.SH,300498.SZ,20190603,356569.859,39.16,531310.9027,0.671113386,0.7,14564294.46,1.1703723
232,000300.SH,601021.SH,20190603,34001.7702,43.94,91689.7713,0.370834933,0.4,1611539.42,0.1295017
233,000300.SH,601933.SH,20190603,376698.2394,9.93,957046.2108,0.393605069,0.4,3801387.549,0.3054757
234,000300.SH,000002.SZ,20190603,554628.878,26.44,1130214.3,0.490728951,0.5,14941433.05,1.2006787
235,000300.SH,601066.SH,20190603,40000,23.43,764638.5238,0.0523123,0.06,1074928.837,0.0863802
236,000300.SH,600688.SH,20190603,186881.35,5.16,1082381.35,0.172657585,0.2,1117017.553,0.0897624
237,000300.SH,000333.SZ,20190603,425080.8906,50.12,660584.2687,0.6434923,0.7,23175938.48,1.8623954
238,000300.SH,002558.SZ,20190603,41200.7635,18.04,202437.9932,0.203522881,0.3,1095594.419,0.0880409
239,000300.SH,300070.SZ,20190603,178424.9142,7.39,315051.0734,0.566336475,0.6,1396936.459,0.1122564
240,000300.SH,002008.SZ,20190603,80726.0291,32.99,106706.7819,0.75652201,0.8,2816205.388,0.2263075
241,000300.SH,601155.SH,20190603,73018.4186,37.1,225672.4186,0.323559339,0.4,3348978.692,0.2691206
242,000300.SH,000961.SZ,20190603,168064.7275,8.98,370978.8797,0.453030446,0.5,1665695.17,0.1338536
243,000300.SH,601800.SH,20190603,351792.9901,10.91,1617473.543,0.21749536,0.3,5293990.905,0.4254199
244,000300.SH,000568.SZ,20190603,71304.5764,69.6,146475.2476,0.486802907,0.5,5097338.616,0.4096171
245,000300.SH,601628.SH,20190603,150000,26.21,2826470.5,0.053069721,0.06,4444907.508,0.3571884
246,000300.SH,600887.SH,20190603,551978.7086,30.59,609712.5108,0.905309796,1,18651105.71,1.4987844
247,000300.SH,600030.SH,20190603,781496.5954,20.19,1211690.84,0.64496369,0.7,17124826.64,1.3761341
248,000300.SH,002736.SZ,20190603,201356.4669,11.76,820000,0.245556667,0.3,2892960,0.2324754
249,000300.SH,300296.SZ,20190603,166813.7626,7.61,254287.6576,0.656004165,0.7,1354590.352,0.1088535
